StopId,StopAbbr,StopName,OnStreet,AtStreet,Lon,Lat,GeoStatus,InService,Zipcodes
12000.0,36MI(NW),36th St/Mission,W 36TH ST,S MISSION RD,-110.999847,32.192368,-214748363.0,1.0,85713
12517.0,36MI(SW),36th St/Mission,W 36TH ST,S MISSION RD,-110.999927,32.192205,-214748363.0,1.0,85713
14369.0,36PL(NE),36th St/Plumer,E 36TH ST,S PLUMER AV,-110.938558,32.192478,-214748363.0,1.0,85713
15943.0,36PL(SW),36th St/Plumer,E 36TH ST,S PLUMER AVE,-110.939488,32.192348,-214748363.0,1.0,85713
16339.0,36PV(NW),36th St/Pinal Vista,E 36TH ST,E PINAL VISTA,-110.929045,32.191128,-214748364.0,1.0,85713
16342.0,36PV(SW),36th St/Pinal Vista,E 36TH ST,E PINAL VISTA,-110.929076,32.19097,-214748364.0,1.0,85713
14490.0,3A29(NW),3rd Av/29th St,S 3RD AVE,E 29TH ST,-110.963872,32.199779,-214748363.0,1.0,85713
12493.0,4A13(SW),4th Av/13th St,S 4TH AVE,E 13TH ST,-110.965629,32.218299,-214748363.0,1.0,85701
12024.0,4A15(NE),4th Av/15th St,S 4TH AVE,E 15TH ST,-110.965424,32.216578,-214748363.0,1.0,85701
12494.0,4A15(NW),4th Av/15th St,S 4TH AVE,E 15TH ST,-110.965615,32.21617,-214748363.0,1.0,85701
12023.0,4A17(NE),4th Av/17th St,S 4TH AVE,E 17TH ST,-110.965405,32.213795,-214748363.0,1.0,85701
12495.0,4A17(SW),4th Av/17th St,S 4TH AVE,E 17TH ST,-110.965586,32.21282,-214748363.0,1.0,85701
12022.0,4A20(NE),4th Av/20th St,S 4TH AVE,E 20TH ST,-110.965365,32.209728,-214748363.0,1.0,85701
13069.0,4A20(NW),4th Av/20th St,S 4TH AVE,E 20TH ST,-110.965559,32.209548,-214748363.0,1.0,85701
12021.0,4A22(NE),4th Av/22nd St,S 4TH AVE,E 22ND ST,-110.965335,32.207278,-214748363.0,1.0,85713
16351.0,4A23(SW),4th Av/23rd St, , ,-110.965527,32.205583,-214748364.0,1.0,85713
14951.0,4A25(SW),4th Av/25th St,S 4TH AVE,E 25TH ST,-110.965522,32.203406,-214748363.0,1.0,85713
12019.0,4A26(NE),4th Av/26th St,S 4TH AVE,E 26TH ST,-110.965326,32.20337,-214748363.0,1.0,85713
12499.0,4A27(SW),4th Av/27th St,S 4TH AVE,E 27TH ST,-110.965494,32.201186,-214748363.0,1.0,85713
12018.0,4A28(SE),4th Av/28th St,S 4TH AV,E 28TH ST,-110.965372,32.200256,-214748363.0,1.0,85713
16183.0,4A4S(CR),SL/4th Av/4th St,N 4TH AVE,E 5TH ST,-110.965608,32.229712,-214748363.0,1.0,85705
16182.0,4A6S(CR),SL/4th Av/6th St,N 4TH AVE,E 6TH ST,-110.965579,32.226715,-214748363.0,1.0,85705
16181.0,4A9S(CR),SL/4th Av/9th St,N 4TH AVE,E 8TH ST,-110.965556,32.224077,-214748363.0,1.0,85705
13832.0,5SAR(NW),5th St/Arcadia,E 5TH ST,N ARCADIA AVE,-110.888821,32.228979,-214748363.0,1.0,85711
13715.0,5SAR(SW),5th St/Arcadia,E 5TH ST,N ARCADIA AVE,-110.888891,32.228749,-214748363.0,1.0,85711
23.0,5SAV(NW),5th St/Alvernon,E 5TH ST,N ALVERNON WAY,-110.91003,32.228973,-214748363.0,1.0,85711
30.0,5SAV(SE),5th St/Alvernon,E 5TH ST,N ALVERNON WAY,-110.909321,32.228805,-214748363.0,1.0,85711
13830.0,5SBE(NW),5th St/Beverly,E 5TH ST,N BEVERLY AVE,-110.880057,32.229016,-214748363.0,1.0,85711
13858.0,5SBE(SW),5th St/Beverly,E 5TH ST,N CLOVERLAND AVE,-110.879842,32.228868,-214748363.0,1.0,85711
13834.0,5SBL(NW),5th St/Belvedere,E 5TH ST,N BELVEDERE AVE,-110.897201,32.228946,-214748363.0,1.0,85711
13713.0,5SBL(SE),5th St/Belvedere,E 5TH ST,N BELVEDERE AVE,-110.896522,32.228768,-214748363.0,1.0,85711
13835.0,5SCA(NE),5th St/Catalina,E 5TH ST,N CATALINA AVE,-110.898632,32.22895,-214748363.0,1.0,85711
13862.0,5SCH(SE),5th St/Chantilly,E 5TH ST,N CHANTILLY DR,-110.867541,32.228828,-214748363.0,1.0,85711
13836.0,5SCO(NW),5th St/Columbus,E 5TH ST,N COLUMBUS BLVD,-110.901635,32.228966,-214748363.0,1.0,85711
13712.0,5SCO(SE),5th St/Columbus,E 5TH ST,N COLUMBUS BLVD,-110.90047,32.228761,-214748363.0,1.0,85711
13828.0,5SCR(NW),5th St/Craycroft,E 5TH ST,N CRAYCROFT RD,-110.876067,32.229038,-214748363.0,1.0,85711
13860.0,5SCR(SE),5th St/Craycroft,E 5TH ST,N CRAYCROFT RD,-110.874747,32.228795,-214748363.0,1.0,85711
13838.0,5SDO(NW),5th St/Dodge,E 5TH ST,N DODGE BLVD,-110.913556,32.228923,-214748363.0,1.0,85716
13710.0,5SDO(SE),5th St/Dodge,E 5TH ST,N DODGE BLVD,-110.913638,32.228792,-214748363.0,1.0,85716
13825.0,5SIH(NW),5th St/Indian House,E 5TH ST,N INDIAN HOUSE RD,-110.863839,32.22896,-214748363.0,1.0,85711
13863.0,5SIH(SE),5th St/Indian House,E 5TH ST,N INDIAN HOUSE RD,-110.863382,32.228822,-214748363.0,1.0,85711
13837.0,5SIR(NW),5th St/Irving,E 5TH ST,N IRVING AV,-110.905619,32.228939,-214748363.0,1.0,85711
13711.0,5SIR(SE),5th St/Irving,E 5TH ST,N COLUMBUS BLVD,-110.905056,32.228781,-214748363.0,1.0,85711
13840.0,5SJO(NW),5th St/Jones,E 5TH ST,N JONES AVE,-110.920135,32.228935,-214748363.0,1.0,85716
13708.0,5SJO*SE*,5th St/Jones,E 5TH ST,N JONES BLVD,-110.919636,32.228752,-214748363.0,1.0,85716
13826.0,5SMC(NE),5th St/McKinley,E 5TH ST,N CHANTILLY DR,-110.868583,32.228999,-214748363.0,1.0,85711
13839.0,5SPV(NW),5th St/Palo Verde,E 5TH ST,N PALO VERDE AVE,-110.918571,32.228921,-214748363.0,1.0,85716
13709.0,5SPV(SE),5th St/Palo Verde,E 5TH ST,N PALO VERDE AVE,-110.917817,32.228772,-214748363.0,1.0,85716
13831.0,5SRO(NE),5th St/Rosemont,E 5TH ST,N ROSEMONT BLVD,-110.883654,32.229002,-214748363.0,1.0,85711
13716.0,5SRO(SE),5th St/Rosemont,E 5TH ST,N ROSEMONT BLVD,-110.88356,32.228856,-214748363.0,1.0,85711
13864.0,5SRU*SE*,5th St/Ruston,E 5TH ST,N RUSTON AVE,-110.860497,32.228826,-214748363.0,1.0,85711
13833.0,5SSW(NW),5th St/Swan,E 5TH ST,N SWAN RD,-110.892833,32.228936,-214748363.0,1.0,85711
13714.0,5SSW(SE),5th St/Swan,E 5TH ST,N SWAN RD,-110.892112,32.228737,-214748363.0,1.0,85711
13827.0,5SVB(NW),5th St/Van Buren,E 5TH ST,N VAN BUREN AVE,-110.871456,32.229007,-214748363.0,1.0,85711
13861.0,5SVB(SE),5th St/Van Buren,E 5TH ST,N VAN BUREN AV,-110.870801,32.228827,-214748363.0,1.0,85711
13823.0,5SWI(NW),5th St/Wilmot,E 5TH ST,N WILMOT RD,-110.858794,32.229015,-214748363.0,1.0,85711
16272.0,5SWO(NE),5th St/Woodland,E 5TH ST,N WOODLAND AVE,-110.877519,32.22901,-214748363.0,1.0,85711
13474.0,6A12(SE),6th Av/12th St,S 6TH AVE,E 12TH ST,-110.968502,32.219596,-214748363.0,1.0,85701
16204.0,6A12(SW),6th Av/12th St,S 6TH AVE,E 12TH ST,-110.968688,32.219715,-214748363.0,1.0,85701
16189.0,6A14(SW),6th Av/14th St,S 6TH AVE,E 14TH ST,-110.968665,32.217121,-214748363.0,1.0,85701
16100.0,6A15(NE),6th Av/15th St,S 6TH AVE,E 15TH ST,-110.968493,32.216205,-214748364.0,1.0,85701
13472.0,6A17(NE),6th Av/17th St,S 6TH AVE,E 17TH ST,-110.968453,32.213638,-214748363.0,1.0,85701
13438.0,6A18(SW),6th Av/18th St,S 6TH AVE,E 18TH ST,-110.968643,32.211285,-214748363.0,1.0,85701
13439.0,6A20(NW),6th Av/20th St,S 6TH AVE,E 20TH ST,-110.968613,32.209602,-214748363.0,1.0,85701
13470.0,6A20(SE),6th Av/20th St,S 6TH AVE,E 20TH ST,-110.968363,32.209752,-214748363.0,1.0,85701
13469.0,6A22(NE),6th Av/22nd St,S 6TH AVE, ,-110.968394,32.207276,-214748363.0,1.0,85701
13440.0,6A22(SW),6th Av/22nd St,S 6TH AVE,E 22ND ST,-110.968602,32.20595,-214748363.0,1.0,85713
13467.0,6A26(NE),6th Av/26th St,S 6TH AVE,E 26TH ST,-110.968371,32.202761,-214748363.0,1.0,85713
13441.0,6A27(SW),6th Av/27th St,S 6TH AV,E 27TH ST,-110.968612,32.201252,-214748363.0,1.0,85713
76.0,6A29(NE),6th Av/29th St,S 6TH AVE,E 29TH ST,-110.968342,32.200089,-214748363.0,1.0,85713
91.0,6A29(SW),6th Av/29th St,S 6TH AVE,W 29TH ST,-110.968585,32.199086,-214748363.0,1.0,85713
13466.0,6A31(NE),6th Av/31st St,S 6TH AVE,E 31ST ST,-110.968275,32.197907,-214748363.0,1.0,85713
13465.0,6A33(SE),6th Av/33rd St,S 6TH AV,E 33RD ST,-110.968274,32.195417,-214748363.0,1.0,85713
13443.0,6A34(SW),6th Av/34th St,S 6TH AV,E 34TH ST,-110.968526,32.193772,-214748364.0,1.0,85713
13464.0,6A36(NE),6th Av/36th St,S 6TH AVE,E 36TH ST,-110.968292,32.192723,-214748363.0,1.0,85713
13444.0,6A37(NW),6th Av/37th St,S 6TH AVE,E OLD VAIL RD,-110.968462,32.191727,-214748363.0,1.0,85713
13463.0,6A39(NE),6th Av/39th St,S 6TH AVE,E 39TH ST,-110.968214,32.189814,-214748363.0,1.0,85713
13445.0,6A39(SW),6th Av/39th St,S 6TH AVE,E 39TH ST,-110.968509,32.189044,-214748363.0,1.0,85713
13446.0,6A44(NW),6th Av/44th St,S 6TH AVE,W 44TH ST,-110.968471,32.185302,-214748363.0,1.0,85713
16293.0,6A44(SE),6th Av/44th St,S 6TH AVE,W 44TH ST,-110.968226,32.184924,-214748363.0,1.0,85713
11060.0,6AAJ(NE),6th Av/Ajo,S 6TH AVE,W AJO WAY,-110.968172,32.178202,-214748363.0,1.0,85723
11689.0,6AAJ(SW),6th Av/Ajo,S 6TH AVE,W AJO WAY,-110.968369,32.177573,-214748363.0,1.0,85714
11112.0,6ABI(NE),6th Av/Bilby,S 6TH AVE,W BILBY RD,-110.967891,32.141625,-214748363.0,1.0,85706
13980.0,6ABI(SW),6th Av/Bilby,S 6TH AVE,E BILBY RD,-110.968083,32.140962,-214748363.0,1.0,85706
11113.0,6ADE(NE),6th Av/Delta,S 6TH AV,E DELTA RD,-110.967893,32.145262,-214748363.0,1.0,85706
13979.0,6ADE(SW),6th Av/Delta,S 6TH AVE,W DELTA ST,-110.968052,32.144681,-214748363.0,1.0,85706
10930.0,6ADI(SE),6th Av/District,S 6TH AVE,E DISTRICT ST,-110.968131,32.173801,-214748363.0,1.0,85714
11061.0,6ADI(SW),6th Av/District,S 6TH AVE,W DISTRICT ST,-110.968322,32.173812,-214748363.0,1.0,85714
207.0,6ADR(NE),6th Av/Drexel,S 6TH AVE,W DREXEL RD,-110.968021,32.14882,-214748363.0,1.0,85706
208.0,6ADR(SW),6th Av/Drexel,S 6TH AVE,E DREXEL RD,-110.968079,32.148324,-214748363.0,1.0,85706
11064.0,6AIL(NW),6th Av/Illinois,S 6TH AVE,W ILLINOIS ST,-110.968295,32.169077,-214748363.0,1.0,85714
10928.0,6AIL(SE),6th Av/Illinois,S 6TH AVE,W ILLINOIS ST,-110.968109,32.168589,-214748363.0,1.0,85714
10926.0,6AIR(NE),6th Av/Irvington,S 6TH AVE,E IRVINGTON RD,-110.968052,32.163709,-214748363.0,1.0,85714
11063.0,6AMI(NW),6th Av/Michigan,S 6TH AVE,W MICHIGAN DR,-110.9683,32.170709,-214748363.0,1.0,85714
10929.0,6AMI(SE),6th Av/Michigan,S 6TH AVE,E MICHIGAN DR,-110.968115,32.170158,-214748363.0,1.0,85714
12062.0,6ANE(SW),6th Av/Nebraska,S 6TH AVE,E NEBRASKA ST,-110.96814,32.155599,-214748363.0,1.0,85706
10927.0,6AOK(NE),6th Av/Oklahoma,S 6TH AVE,W OKLAHOMA ST,-110.968078,32.165405,-214748363.0,1.0,85714
11065.0,6AOK(SW),6th Av/Oklahoma,S 6TH AV,W OKLAHOMA ST,-110.968317,32.164891,-214748363.0,1.0,85714
16273.0,6AOR(SE),6th Av/Oregon St,S 6TH AVE,E DREXEL RD,-110.967997,32.153058,-214748363.0,1.0,85706
16271.0,6AOR(SW),6th Av/Oregon St,S 6TH AVE,E DREXEL RD,-110.968189,32.153006,-214748363.0,1.0,85706
15933.0,6APE(NE),6th Av/Pennington,N 6TH AVE,E PENNINGTON ST,-110.968546,32.223785,-214748364.0,1.0,85701
42.0,6APE(SE),6th Av/Pennington,N 6TH AVE,W RONSTADT TRANSIT CENTER DR,-110.968582,32.223375,-214748363.0,1.0,85701
10931.0,6APR(SE),6th Av/President,S 6TH AVE,E LINCOLN ST,-110.968173,32.176542,-214748363.0,1.0,85714
240.0,6AVA(NE),6th Av/Valencia,S 6TH AVE,E VALENCIA RD,-110.967856,32.134741,-214748363.0,1.0,85706
13461.0,6AVE(NE),6th Av/Veterans,S 6TH AVE,W VETERANS BLVD,-110.9682,32.181792,-214748363.0,1.0,85723
13447.0,6AVE(SW),6th Av/Veterans,S 6TH AVE,W VETERANS BLVD,-110.96845,32.180878,-214748363.0,1.0,85713
11111.0,6AVL(SE),6th Av/Valeska,S 6TH AVE,W VALESKA ST,-110.967871,32.137173,-214748363.0,1.0,85706
13981.0,6AVL(SW),6th Av/Valeska,S 6TH AV,E VALESKA RD,-110.968066,32.137155,-214748363.0,1.0,85706
11852.0,6S3A(NE),6th St/3rd Av,E 6TH ST,N 3RD AVE,-110.963875,32.227839,-214748363.0,1.0,85705
13697.0,6S4A(SE),6th St/4th Av,E 6TH ST,N 4TH AVE,-110.96528,32.227662,-214748363.0,1.0,85705
16055.0,6SCA(NW),6th St/Campbell,E 6TH ST,N MARTIN AVE,-110.944655,32.227982,-214748363.0,1.0,85719
29.0,6SCA(SE),6th St/Campbell,E 6TH ST,N CAMPBELL AVE,-110.942714,32.227727,-214748363.0,1.0,85719
11844.0,6SCC(NW),6th St/Country Club,E 6TH ST,N COUNTRY CLUB RD,-110.927181,32.22844,-214748363.0,1.0,85716
13707.0,6SCC(SW),6th St/Country Club,E 6TH ST,N COUNTRY CLUB RD,-110.927319,32.228175,-214748363.0,1.0,85716
11848.0,6SCH(NE),6th St/Cherry,E 6TH ST,N CHERRY AVE,-110.947836,32.227947,-214748363.0,1.0,85719
11739.0,6SCH(SE),6th St/Cherry,E 6TH ST,N CHERRY AVE,-110.947772,32.227716,-214748363.0,1.0,85719
16111.0,6SEU(NW),6th St/Euclid,E 6TH ST,N EUCLID AVE,-110.960047,32.227859,-214748363.0,1.0,85719
11735.0,6SEU(SE),6th St/Euclid,E 6TH ST,N EUCLID AVE,-110.958997,32.227689,-214748363.0,1.0,85719
14977.0,6SFR(SW),6th St/Fremont,E 6TH ST,N FREMONT AVE,-110.955287,32.227698,-214748363.0,1.0,85719
15942.0,6SHI(NW),6th St/Highland,E 6TH ST,N MOUNTAIN AVE,-110.951856,32.227929,-214748363.0,1.0,85719
11738.0,6SHI(SE),6th St/Highland,E 6TH ST,N HIGHLAND AVE,-110.950125,32.227678,-214748363.0,1.0,85719
11736.0,6SPA(NW),6th St/Park Av,E 6TH ST,N PARK AV,-110.956818,32.227868,-214748363.0,1.0,85719
11847.0,6SPL(NW),6th St/Plumer,E 6TH ST,N PLUMER AVE,-110.939791,32.227936,-214748363.0,1.0,85719
11740.0,6SPL(SE),6th St/Plumer,E 6TH ST,N PLUMER AVE,-110.93915,32.227843,-214748363.0,1.0,85719
13698.0,6STH(EB),6th St/Tucson High School,E 6TH ST,N 1ST AVE,-110.961546,32.227642,-214748363.0,1.0,85705
11845.0,6STR(NW),6th St/Treat,E 6TH ST,N TREAT AVE,-110.931331,32.22802,-214748363.0,1.0,85716
11742.0,6STR(SE),6th St/Treat,E 6TH ST,N TREAT AVE,-110.930827,32.227851,-214748363.0,1.0,85716
11846.0,6STU(NW),6th St/Tucson,E 6TH ST,N TUCSON BLVD,-110.936045,32.227989,-214748363.0,1.0,85719
11741.0,6STU(SW),6th St/Tucson,E 6TH ST,N TUCSON BLVD,-110.935886,32.227838,-214748363.0,1.0,85719
16095.0,85LU(NW),SS/State Hwy 85/Lukeville,S STATE HIGHWAY 85,UNKNOWN,-112.81749,31.880545,-214748363.0,1.0,85341
16090.0,8615(SE),SS/State Hwy 86/Quijotoa IR 15,W STATE HIGHWAY 86,S HIGHWAY 232,-112.110539,32.158574,-214748363.0,1.0,85634
16089.0,8619(SW),SS/State Hwy 86/Sells IR 19,W STATE HIGHWAY 86,S HIGHWAY 232,-111.890475,31.921305,-214748363.0,1.0,85634
16093.0,8634(NE),SS/State Hwy 86/Hickiwan IR 34,W STATE HIGHWAY 86,S INDIAN ROUTE 1,-112.571772,32.206282,-214748363.0,1.0,85634
16094.0,86GS(SW),SS/State Hwy 86/GunSight Valley,S STATE HIGHWAY 86, ,-112.686728,32.222165,-214748363.0,1.0,85634
16088.0,86RJ(SE),SS/State Hwy 86/Robles Jct,W AJO HY,S HONEYSUCKLE FARM TR,-111.312712,32.07678,-214748364.0,1.0,85735
16092.0,86SS(SW),SS/State Hwy 86/San Simon,UNKNOWN,W STATE HIGHWAY 86,-112.360381,32.183268,-214748363.0,1.0,85634
16096.0,86WH(NE),SS/State Hwy 86/Why,S STATE HIGHWAY 86,S INDIAN ROUTE 1,-112.736702,32.264087,-214748363.0,1.0,85321
16076.0,ADAM(NE),SS/Adonis Rd/Amole Ci(7),N ADONIS RD,N AMOLE CIR,-111.20933,32.45879,-214748364.0,1.0,85658
13031.0,AJ12(NW),Ajo/12th Av,W AJO WAY,S 12TH AVE,-110.978155,32.177938,-214748363.0,1.0,85713
13016.0,AJ12(SE),Ajo/12th Av,W AJO WAY,S 12TH AVE,-110.976974,32.177679,-214748363.0,1.0,85713
13032.0,AJ16(NW),Ajo/16th Av,W AJO WAY,S 16TH AVE,-110.981702,32.177962,-214748363.0,1.0,85713
13014.0,AJ16(SE),Ajo/16th Av,W AJO WAY,S 16TH AVE,-110.980778,32.177739,-214748363.0,1.0,85713
11059.0,AJ2A(NW),Ajo/2rd Av,E AJO WAY,S 2ND AVE,-110.963149,32.177931,-214748363.0,1.0,85723
16330.0,AJ2A(SW),Ajo/2nd Av,E AJO WY,S 3RD AV,-110.963055,32.177765,-214748364.0,1.0,85713
11561.0,AJ6A(NW),Ajo/6th Av,W AJO WAY,S 6TH AVE,-110.968631,32.177899,-214748363.0,1.0,85713
10932.0,AJ6A(SE),Ajo/6th Av,E AJO WAY,S 6TH AVE,-110.967818,32.177805,-214748363.0,1.0,85713
11056.0,AJBE(NW),Ajo/Bernard,E AJO WAY,E BERNARD DR,-110.950232,32.177981,-214748363.0,1.0,85713
11057.0,AJBH(NW),Ajo/Benson Hwy,E AJO WAY,E BENSON HWY,-110.952968,32.177965,-214748363.0,1.0,85713
10935.0,AJBH(SE),Ajo/Benson Hwy,E AJO WAY,E BENSON HWY,-110.951494,32.177822,-214748363.0,1.0,85713
10942.0,AJCC(SE),Ajo/Country Club,E AJO WAY,S COUNTRY CLUB RD,-110.925791,32.177816,-214748364.0,1.0,85713
13033.0,AJCO(NW),Ajo/Cottonwood,W AJO WAY,COTTONWOOD,-110.991732,32.17794,-214748363.0,1.0,85713
13038.0,AJCO(SE),Ajo/Cook,W AJO WY,S COOK ST,-111.006449,32.177795,-214748363.0,1.0,85713
11053.0,AJFO(NW),Ajo/Forgeus,E AJO WAY,S FORGEUS AVE,-110.932545,32.178047,-214748363.0,1.0,85713
10939.0,AJFO(SE),Ajo/Forgeus,E AJO WAY,S FORGEUS AVE,-110.931857,32.177853,-214748363.0,1.0,85713
13036.0,AJFR(NW),Ajo/Freedom Drive,W AJO WAY,S FREEDOM DR,-110.999244,32.177946,-214748363.0,1.0,85713
11058.0,AJGE(MB),Ajo/Golden Eagle Distrib,E AJO WAY,S 2ND AVE,-110.95984,32.17797,-214748363.0,1.0,85713
16337.0,AJHI(NW),Ajo/Holiday Isle Blvd, , ,-110.995344,32.177973,-214748364.0,1.0,85713
13012.0,AJHI(SE),Ajo/Holiday Isle Blvd,W AJO WAY,S HOLIDAY BLVD,-110.994204,32.177761,-214748364.0,1.0,85713
10937.0,AJJC(EB),Ajo/Juvenile Center, , ,-110.939097,32.177784,-1.0,1.0,85713
11055.0,AJJC(WB),Ajo/Juvenile Court,E AJO WAY,W I10 RAMP,-110.939841,32.178005,-214748363.0,1.0,85713
13030.0,AJLI(NW),Ajo/Liberty,W AJO WAY,S LIBERTY AVE,-110.974071,32.177884,-214748363.0,1.0,85713
13017.0,AJLI(SE),Ajo/Liberty,W AJO WAY,S LIBERTY AVE,-110.973426,32.177735,-214748363.0,1.0,85713
268.0,AJMI(SE),Ajo/Mission SE,W AJO WAY,E WOODLAND RD,-111.002689,32.177788,-214748363.0,1.0,85713
117.0,AJPA(NW),Ajo/Park Av NW,W INA RD,N STARCOMMERCE WAY,-110.957236,32.177995,-214748364.0,1.0,85713
128.0,AJPA(SE),Ajo/Park Av SE,E AJO WY,S PARK AV,-110.95603,32.177774,-214748363.0,1.0,85713
10938.0,AJPC(EB),Ajo/P.C. Sheriffs Dept, , ,-110.936458,32.177801,-1.0,1.0,85713
11054.0,AJPC(WB),Ajo/P.C. Sheriffs Dept.,E AJO WAY,S FORGEUS AVE,-110.936186,32.178033,-214748363.0,1.0,85713
13010.0,AJPL(SW),Ajo/Plaza Del Sol,W AJO WAY,S VIA CANTO,-111.00043,32.177737,-214748363.0,1.0,85713
11049.0,AJPV(NW),Ajo/Palo Verde,E AJO WAY,S PALO VERDE RD,-110.919383,32.178176,-214748364.0,1.0,85713
11050.0,AJRA(NW),Ajo/Randolph Av,E AJO WAY,S RANDOLPH AVE,-110.922951,32.178184,-214748364.0,1.0,85713
10943.0,AJRA(SE),Ajo/Randolph Av,E AJO WAY,S RANDOLPH AVE,-110.922051,32.177774,-214748364.0,1.0,85713
13011.0,AJSC(SW),Ajo/School@1573 W Ajo,W AJO WAY,S PHOEBE AVE,-110.997973,32.177793,-214748363.0,1.0,85713
10934.0,AJTP(SW),Ajo/Thomas O Price Center,E AJO WAY,S PARK AVE,-110.959004,32.17782,-214748363.0,1.0,85713
13013.0,AJVA(SW),Ajo/Valley Rd,W AJO WAY,S VALLEY RD,-110.991692,32.177715,-214748363.0,1.0,85713
11172.0,ALCO(NW),Alameda/Court Av,W ALAMEDA ST,N COURT AVE,-110.97419,32.223427,-214748363.0,1.0,85701
12446.0,ALCO(SE),Alameda/Court Av,W ALAMEDA ST,N COURT AVE,-110.973453,32.223558,-214748363.0,1.0,85701
10858.0,ALGR(NW),Alameda/Grossetta,E ALAMEDA ST, ,-110.970862,32.224425,-214748363.0,1.0,85701
16157.0,AMAS(NE),Auto Mall Dr/Auto Sprint Rd,W AUTO MALL DR,N AUTO SPRINT RD,-110.983468,32.290111,-214748363.0,1.0,85705
16158.0,AMAS(SE),Auto Mall Dr/Auto Sprint Rd,W AUTO MALL DR,N AUTO SPRINT RD,-110.983609,32.289897,-214748363.0,1.0,85705
11321.0,AMOR(NW),Auto Mall Dr/Oracle,W AUTO MALL DR,N CIRCUIT RD,-110.979145,32.290148,-214748363.0,1.0,85705
11438.0,AMOR(SW),Auto Mall Dr/Oracle,W AUTO MALL DR,N CIRCUIT RD,-110.979563,32.289981,-214748363.0,1.0,85705
11435.0,AMWE(NE),Auto Mall Dr/Wetmore,W AUTO MALL DR,N FAIRVIEW AVE,-110.986542,32.287229,-214748363.0,1.0,85705
16113.0,AN20(WB),Anklam/2002 W Anklam,W ANKLAM RD,N LA CHOLLA BLVD,-111.009895,32.225068,-214748363.0,1.0,85745
16005.0,ANAV(NE),SS/Anway Rd/Avra Valley Rd,N SUN TRAN BLVD,E TANGELO DR,-111.321081,32.379386,-214748364.0,1.0,85653
16069.0,ANAV(NW),SS/Anway Rd/Avra Valley Rd,N ANWAY RD,W AVRA VALLEY RD,-111.321182,32.378983,-214748364.0,1.0,85653
13680.0,ANLC(SE),Anklam/La Cholla,W ANKLAM RD,N LA CHOLLA BLVD,-111.011841,32.224876,-214748363.0,1.0,85745
12583.0,ANSA(SE),Anklam/Cmo Santiago,W ANKLAM RD,N COURT AVE,-111.007111,32.225127,-214748363.0,1.0,85745
14903.0,APFS(IF),Aero Park Bl/Flight Safety,E AERO PARK BLVD, ,-110.956954,32.110931,-214748363.0,1.0,85756
139.0,AV22(NE),Alvernon/22nd St NE,S ALVERNON WY,E 22ND ST,-110.909478,32.207339,-214748363.0,1.0,85711
136.0,AV22(SW),Alvernon/22nd St SW,S ALVERNON WAY,E 22ND ST,-110.909716,32.206401,-214748363.0,1.0,85711
292.0,AV27(NE),Alvernon/27th St NE,S ALVERNON WY,E 27TH ST,-110.909425,32.202915,-214748363.0,1.0,85711
303.0,AV27(SW),Alvernon/27th St SW,S ALVERNON WY,E 27TH ST,-110.909611,32.202531,-214748363.0,1.0,85711
10969.0,AV29(NE),Alvernon/29th St,S ALVERNON WAY,E 29TH ST,-110.909348,32.200443,-214748363.0,1.0,85711
10980.0,AV2S(NE),Alvernon/2nd St,N ALVERNON WAY,E 2ND ST,-110.909535,32.234588,-214748363.0,1.0,85711
11018.0,AV32(NW),Alvernon/32nd St(NW),S ALVERNON WAY, ,-110.90962,32.201038,-214748363.0,1.0,85711
11027.0,AV32(SW),Alvernon/32nd St(SW),S ALVERNON WAY,E HAYNE ST,-110.909527,32.199108,-214748363.0,1.0,85711
10979.0,AV3S(SE),Alvernon/3rd St,N ALVERNON WAY,E 4TH ST,-110.909519,32.231549,-214748363.0,1.0,85711
11005.0,AV3S(SW),Alvernon/3rd St,N ALVERNON WAY,E 3RD ST,-110.909729,32.232326,-214748363.0,1.0,85711
10978.0,AV5S(NE),Alvernon/5th St,N ALVERNON WAY,E 4TH ST,-110.909499,32.229333,-214748363.0,1.0,85711
16188.0,AV5S(SW),Alvernon/5th St,N ALVERNON WAY,E C GUAYMAS,-110.9097,32.228423,-214748363.0,1.0,85711
14423.0,AVAN(NE),Alvernon/Antrim Loop,S ALVERNON WAY,E TRANSCON WAY,-110.909228,32.138259,-214748363.0,1.0,85706
14803.0,AVBH(SW),Alvernon/Benson Hwy,S ALVERNON WAY,E BENSON HWY,-110.909363,32.146406,-214748363.0,1.0,85706
10987.0,AVBL(NE),Alvernon/Blacklidge,N ALVERNON WAY,E BLACKLIDGE DR,-110.909705,32.261777,-214748363.0,1.0,85712
10996.0,AVBL(NW),Alvernon/Blacklidge,N ALVERNON WAY,E BLACKLIDGE DR,-110.909908,32.261806,-214748363.0,1.0,85712
120.0,AVBR(NE),Alvernon/Broadway NE,N ALVERNON WAY,E BROADWAY BLVD,-110.90947,32.221808,-214748363.0,1.0,85711
125.0,AVBR(SW),Alvernon/Broadway SW,S ALVERNON WAY,E BROADWAY BLVD,-110.90973,32.221323,-214748363.0,1.0,85711
11014.0,AVDO(SW),Alvernon/Pso Dorado,S ALVERNON WAY,E PSO DORADO,-110.909783,32.210197,-214748363.0,1.0,85711
11007.0,AVDS(NW),Alvernon/C De Soto,N ALVERNON WAY,E C DE SOTO,-110.909602,32.225326,-214748363.0,1.0,85716
